months_as_customer,age,policy_number,policy_bind_date,policy_state,policy_csl,policy_deductable,policy_annual_premium,umbrella_limit,insured_zip,insured_sex,insured_education_level,insured_occupation,insured_hobbies,insured_relationship,capital-gains,capital-loss,incident_date,incident_type,collision_type,incident_severity,authorities_contacted,incident_state,incident_city,incident_location,incident_hour_of_the_day,number_of_vehicles_involved,property_damage,bodily_injuries,witnesses,police_report_available,total_claim_amount,injury_claim,property_claim,vehicle_claim,auto_make,auto_model,auto_year,fraud_reported,age_group,Contract Years,total_premiums_paid,net_value_of_customer,annual_net_value_of_customer,total_net_value_of_customer,policy_bind_year,incident_year,incident_month,incident_day,incident_day_of_week,claim_to_premium_ratio,premium_per_year,contract_value_of_customer,fraudulent_claim_amount
334,46,555374,2013-01-05,IL,100/300,1000,876.88,6000000,454434,MALE,MD,sales,reading,other-relative,0,0,2015-01-03,Single Vehicle Collision,Rear Collision,Minor Damage,Police,WV,Hillsdale,8489 Pine Hwy,2,1,NO,2,1,NO,57330.0,12740.0,6370.0,38220,Jeep,Grand Cherokee,1998,N,45-55,27.833333333333332,24406.493333333336,-32923.50666666667,-32923.50666666667,-32923.50666666667,2013,2015,1,3,5,2.348965056840065,31.504670658682635,24406.493333333332,0.0
12,24,491484,1994-11-18,IL,500/1000,1000,1143.95,0,464353,FEMALE,PhD,tech-support,paintball,other-relative,51400,0,2015-02-04,Multi-vehicle Collision,Rear Collision,Minor Damage,Police,NY,Riverwood,6329 Apache Ave,13,3,NO,2,1,Unknown,53370.0,5930.0,5930.0,41510,Nissan,Ultima,2011,N,<25,1.0,1143.95,-52226.05,-52226.05,-52226.05,1994,2015,2,4,2,46.65413698151143,1143.95,1143.95,0.0
86,29,925128,2014-08-30,IL,100/300,2000,1409.06,0,610302,MALE,High School,prof-specialty,yachting,husband,74200,-68100,2015-01-30,Single Vehicle Collision,Front Collision,Minor Damage,Police,NY,Northbrook,9293 Pine Lane,0,1,NO,2,2,YES,62920.0,9680.0,14520.0,38720,Accura,MDX,2005,N,25-35,7.166666666666667,10098.263333333334,-52821.736666666664,-52821.736666666664,-52821.736666666664,2014,2015,1,30,4,6.230774334464771,196.61302325581394,10098.263333333334,0.0
83,24,265093,2006-01-01,IN,500/1000,1000,1070.63,0,462106,FEMALE,High School,machine-op-inspct,board-games,unmarried,0,0,2015-02-20,Multi-vehicle Collision,Front Collision,Total Loss,Fire,NY,Arlington,9224 Sky Drive,0,3,Unknown,0,1,NO,61600.0,6160.0,12320.0,43120,Honda,CRV,2003,N,<25,6.916666666666667,7405.190833333335,-54194.809166666666,-54194.809166666666,-54194.809166666666,2006,2015,2,20,4,8.318489203913154,154.7898795180723,7405.190833333334,0.0
126,30,267808,1998-09-10,IL,500/1000,2000,916.13,0,431389,MALE,College,sales,golf,unmarried,55300,-58400,2015-01-07,Multi-vehicle Collision,Rear Collision,Total Loss,Police,NY,Northbend,8862 Maple Ridge,16,3,YES,2,0,NO,74160.0,6180.0,12360.0,55620,Mercedes,E400,2002,N,25-35,10.5,9619.365,-64540.635,-64540.635,-64540.635,1998,2015,1,7,2,7.709448596658928,87.25047619047619,9619.365,0.0
209,38,116735,2010-01-28,OH,250/500,500,1191.5,0,442866,MALE,High School,priv-house-serv,reading,husband,38600,-52900,2015-01-31,Single Vehicle Collision,Rear Collision,Total Loss,Police,WV,Arlington,3492 Flute Lane,8,1,NO,2,0,Unknown,80100.0,8900.0,8900.0,62300,Audi,A3,2015,N,35-45,17.416666666666668,20751.958333333336,-59348.041666666664,-59348.041666666664,-59348.041666666664,2010,2015,1,31,5,3.8598766783054606,68.41148325358851,20751.958333333336,0.0
283,48,963680,2003-01-04,OH,500/1000,1000,1474.66,0,446755,FEMALE,JD,sales,paintball,husband,0,-46200,2015-02-17,Parked Car,Unknown,Trivial Damage,Police,NY,Hillsdale,6484 Tree Drive,9,1,Unknown,2,3,NO,6560.0,820.0,820.0,4920,Volkswagen,Jetta,2003,N,45-55,23.583333333333332,34777.39833333333,28217.39833333333,28217.39833333333,28217.39833333333,2003,2015,2,17,1,0.18862825611979123,62.52975265017668,34777.39833333333,0.0
194,34,445694,2004-05-24,IL,250/500,1000,1193.45,0,464743,MALE,JD,other-service,hiking,not-in-family,0,0,2015-01-24,Single Vehicle Collision,Rear Collision,Total Loss,Ambulance,WV,Northbend,4554 Sky Ave,11,1,Unknown,2,1,YES,58800.0,11760.0,5880.0,41160,Nissan,Pathfinder,1997,N,25-35,16.166666666666668,19294.108333333334,-39505.89166666666,-39505.89166666666,-39505.89166666666,2004,2015,1,24,5,3.047562446740002,73.82164948453608,19294.108333333337,0.0
184,38,215534,1994-09-12,IL,250/500,1000,1437.53,0,437889,FEMALE,College,transport-moving,chess,not-in-family,0,0,2015-02-02,Multi-vehicle Collision,Side Collision,Minor Damage,Ambulance,PA,Northbrook,5201 Texas Hwy,6,3,Unknown,0,2,NO,53730.0,11940.0,5970.0,35820,Dodge,RAM,2013,Y,35-45,15.333333333333334,22042.126666666667,-31687.873333333333,-31687.873333333333,-31687.873333333333,1994,2015,2,2,0,2.437605082873129,93.75195652173913,22042.126666666667,53730.0
479,60,232854,1997-07-07,IL,100/300,2000,1304.83,0,473638,FEMALE,College,other-service,cross-fit,husband,0,0,2015-01-09,Single Vehicle Collision,Rear Collision,Total Loss,Ambulance,NY,Arlington,3982 Weaver Lane,18,1,NO,0,0,NO,60600.0,5050.0,10100.0,45450,Honda,Civic,2001,N,55-65,39.916666666666664,52084.464166666665,-8515.535833333335,-8515.535833333335,-8515.535833333335,1997,2015,1,9,4,1.1634947382022442,32.68885177453027,52084.46416666666,0.0
284,48,168260,1991-03-01,OH,250/500,1000,1168.8,0,444232,FEMALE,JD,tech-support,movies,other-relative,0,-42400,2015-02-28,Single Vehicle Collision,Side Collision,Total Loss,Other,NY,Northbrook,3660 Andromedia Hwy,11,1,Unknown,0,3,YES,35750.0,6500.0,3250.0,26000,Mercedes,E400,2001,N,45-55,23.666666666666668,27661.6,-8088.4000000000015,-8088.4000000000015,-8088.4000000000015,1991,2015,2,28,5,1.2924053561616105,49.38591549295774,27661.6,0.0
65,27,538955,2001-09-29,IN,100/300,1000,1164.97,0,477695,FEMALE,College,adm-clerical,exercise,wife,43000,-42500,2015-01-17,Single Vehicle Collision,Front Collision,Total Loss,Ambulance,WV,Arlington,7135 Flute Lane,17,1,Unknown,1,2,YES,42840.0,3570.0,7140.0,32130,Chevrolet,Silverado,2004,N,25-35,5.416666666666667,6310.254166666667,-36529.745833333334,-36529.745833333334,-36529.745833333334,2001,2015,1,17,5,6.788949996071209,215.0713846153846,6310.2541666666675,0.0
222,39,243226,2012-01-10,IL,250/500,1000,1232.72,0,458237,MALE,High School,armed-forces,hiking,own-child,87800,-51200,2015-02-09,Multi-vehicle Collision,Front Collision,Major Damage,Fire,SC,Springfield,4414 Solo Drive,21,3,Unknown,1,0,NO,87960.0,14660.0,14660.0,58640,Jeep,Wrangler,1999,Y,35-45,18.5,22805.320000000003,-65154.67999999999,-65154.67999999999,-65154.67999999999,2012,2015,2,9,0,3.8569947713954456,66.63351351351352,22805.32,87960.0
196,41,246435,2001-07-05,IL,250/500,2000,1800.76,0,441499,MALE,JD,protective-serv,camping,other-relative,0,-78600,2015-01-14,Multi-vehicle Collision,Rear Collision,Minor Damage,Ambulance,SC,Hillsdale,2920 5th Ave,0,3,NO,1,0,NO,47800.0,4780.0,4780.0,38240,Jeep,Grand Cherokee,2009,N,35-45,16.333333333333332,29412.413333333334,-18387.586666666666,-18387.586666666666,-18387.586666666666,2001,2015,1,14,2,1.6251641597130644,110.25061224489797,29412.41333333333,0.0
253,43,582480,1991-08-07,IL,500/1000,500,1187.01,7000000,613436,FEMALE,Associate,tech-support,exercise,unmarried,46300,-33000,2015-02-02,Vehicle Theft,Unknown,Trivial Damage,Police,NY,Northbrook,2986 MLK Drive,9,1,NO,0,1,Unknown,3840.0,640.0,640.0,2560,Chevrolet,Tahoe,2014,N,35-45,21.083333333333332,25026.127500000002,21186.127500000002,21186.127500000002,21186.127500000002,1991,2015,2,2,0,0.15343964023199352,56.3008695652174,25026.1275,0.0
280,43,345539,2012-07-24,IN,100/300,1000,1559.34,0,448912,MALE,JD,transport-moving,hiking,own-child,0,-51600,2015-02-17,Single Vehicle Collision,Front Collision,Total Loss,Fire,NY,Riverwood,1580 Maple Lane,1,1,NO,0,2,Unknown,77000.0,14000.0,7000.0,56000,Accura,RSX,2004,N,35-45,23.333333333333332,36384.6,-40615.4,-40615.4,-40615.4,2012,2015,2,17,1,2.116279964600408,66.82885714285715,36384.6,0.0
5,26,924318,2014-07-27,IL,250/500,2000,1137.02,0,468872,FEMALE,PhD,farming-fishing,skydiving,not-in-family,31500,0,2015-01-25,Single Vehicle Collision,Rear Collision,Total Loss,Ambulance,WV,Springfield,3706 Texas Hwy,22,1,YES,1,3,Unknown,88110.0,16020.0,16020.0,56070,Audi,A5,2003,N,25-35,0.4166666666666667,473.7583333333333,-87636.24166666667,-87636.24166666667,-87636.24166666667,2014,2015,1,25,6,185.98089743364233,2728.848,473.7583333333333,0.0
220,42,726880,1994-08-08,IN,100/300,1000,1281.72,0,619811,MALE,College,farming-fishing,hiking,other-relative,33500,-49500,2015-02-13,Multi-vehicle Collision,Rear Collision,Minor Damage,Fire,SC,Northbend,9109 Britain Drive,20,4,NO,0,2,YES,47740.0,4340.0,4340.0,39060,Honda,Civic,2005,N,35-45,18.333333333333332,23498.2,-24241.8,-24241.8,-24241.8,1994,2015,2,13,4,2.0316449770620726,69.912,23498.2,0.0
85,30,190588,2001-12-09,OH,100/300,1000,796.35,0,614166,FEMALE,MD,craft-repair,video-games,own-child,72400,-77000,2015-02-20,Multi-vehicle Collision,Rear Collision,Total Loss,Fire,SC,Northbend,2290 4th Ave,9,3,YES,2,1,YES,58960.0,5360.0,10720.0,42880,Ford,F150,2004,N,25-35,7.083333333333333,5640.8125,-53319.1875,-53319.1875,-53319.1875,2001,2015,2,20,4,10.452394934240413,112.42588235294119,5640.8125,0.0
266,46,246705,1990-03-14,OH,250/500,500,1270.02,0,456600,FEMALE,Associate,tech-support,skydiving,own-child,0,-45800,2015-01-08,Parked Car,Unknown,Minor Damage,Police,NC,Northbrook,4232 Britain Ridge,5,1,NO,1,2,Unknown,2160.0,480.0,240.0,1440,Toyota,Corolla,2004,N,45-55,22.166666666666668,28152.109999999997,25992.109999999997,25992.109999999997,25992.109999999997,1990,2015,1,8,3,0.07672604291472292,57.29413533834586,28152.11,0.0
41,26,619589,2006-03-28,IL,100/300,1000,1383.13,0,618405,FEMALE,JD,prof-specialty,exercise,own-child,46700,0,2015-02-28,Vehicle Theft,Unknown,Trivial Damage,Police,SC,Riverwood,6677 Andromedia Drive,12,1,YES,1,1,Unknown,6890.0,530.0,1060.0,5300,Jeep,Grand Cherokee,1997,N,25-35,3.4166666666666665,4725.694166666667,-2164.305833333333,-2164.305833333333,-2164.305833333333,2006,2015,2,28,5,1.4579868601314832,404.8185365853659,4725.694166666667,0.0
316,45,164988,2013-12-23,IL,100/300,2000,1290.74,5000000,430832,FEMALE,High School,prof-specialty,kayaking,husband,58300,0,2015-02-12,Multi-vehicle Collision,Side Collision,Major Damage,Ambulance,VA,Springfield,5868 Sky Hwy,6,3,NO,2,0,YES,78870.0,7170.0,14340.0,57360,Suburu,Legacy,2013,N,45-55,26.333333333333332,33989.486666666664,-44880.513333333336,-44880.513333333336,-44880.513333333336,2013,2015,2,12,3,2.320423393665061,49.015443037974684,33989.486666666664,0.0
285,47,729534,1991-09-30,IN,100/300,1000,1216.68,0,610989,FEMALE,Masters,sales,basketball,other-relative,55100,0,2015-01-06,Vehicle Theft,Unknown,Trivial Damage,Police,SC,Columbus,3053 Lincoln Drive,8,1,NO,1,1,NO,2700.0,300.0,300.0,2100,Ford,F150,2013,N,45-55,23.75,28896.15,26196.15,26196.15,26196.15,1991,2015,1,6,1,0.09343805316625224,51.22863157894737,28896.15,0.0
379,54,505014,2001-12-27,IL,100/300,500,1251.16,0,447750,FEMALE,Associate,machine-op-inspct,kayaking,not-in-family,41400,0,2015-02-15,Single Vehicle Collision,Front Collision,Total Loss,Ambulance,WV,Riverwood,7041 Tree Ridge,14,1,Unknown,0,1,NO,75960.0,6330.0,6330.0,63300,Jeep,Grand Cherokee,2010,N,45-55,31.583333333333332,39515.80333333334,-36444.19666666666,-36444.19666666666,-36444.19666666666,2001,2015,2,15,6,1.922268904904797,39.614564643799476,39515.80333333334,0.0
15,34,920826,2005-04-07,IN,250/500,2000,1586.41,0,608708,FEMALE,High School,sales,video-games,other-relative,33500,-58900,2015-01-20,Single Vehicle Collision,Front Collision,Major Damage,Police,WV,Northbrook,7223 Embaracadero St,10,1,YES,1,3,Unknown,75570.0,6870.0,13740.0,54960,BMW,X5,2010,Y,25-35,1.25,1983.0125000000003,-73586.9875,-73586.9875,-73586.9875,2005,2015,1,20,1,38.10868564872889,1269.1280000000002,1983.0125,75570.0
354,48,534982,2003-04-08,IL,500/1000,2000,1526.11,5000000,469650,FEMALE,Masters,sales,exercise,unmarried,0,0,2015-01-03,Single Vehicle Collision,Front Collision,Minor Damage,Police,SC,Columbus,8081 Flute Ridge,12,1,Unknown,2,3,YES,90240.0,15040.0,15040.0,60160,Chevrolet,Malibu,1995,N,45-55,29.5,45020.244999999995,-45219.755000000005,-45219.755000000005,-45219.755000000005,2003,2015,1,3,5,2.0044315618451214,51.732542372881355,45020.244999999995,0.0
342,53,110408,2005-11-14,IN,100/300,1000,1028.44,0,602304,FEMALE,College,prof-specialty,dancing,not-in-family,0,0,2015-01-26,Single Vehicle Collision,Front Collision,Major Damage,Ambulance,SC,Springfield,8618 Texas Lane,12,1,Unknown,0,0,NO,80960.0,14720.0,7360.0,58880,Accura,MDX,2000,N,45-55,28.5,29310.54,-51649.46,-51649.46,-51649.46,2005,2015,1,26,0,2.7621463132374906,36.08561403508772,29310.54,0.0
169,38,283052,2005-01-07,IL,100/300,1000,1555.94,0,459878,MALE,PhD,craft-repair,skydiving,own-child,23300,0,2015-01-25,Multi-vehicle Collision,Front Collision,Total Loss,Other,VA,Riverwood,3508 Washington St,12,3,NO,1,3,YES,79080.0,6590.0,13180.0,59310,Mercedes,C300,2012,N,35-45,14.083333333333334,21912.821666666667,-57167.17833333333,-57167.17833333333,-57167.17833333333,2005,2015,1,25,6,3.608846053828607,110.48094674556214,21912.821666666667,0.0
339,49,840806,1994-02-14,IN,500/1000,2000,1570.77,0,441142,MALE,JD,adm-clerical,paintball,not-in-family,98800,-65300,2015-01-18,Vehicle Theft,Unknown,Minor Damage,None,SC,Columbus,2193 4th Ridge,13,1,NO,0,3,NO,6820.0,1240.0,620.0,4960,Mercedes,ML350,2009,N,45-55,28.25,44374.2525,37554.2525,37554.2525,37554.2525,1994,2015,1,18,6,0.1536927298099275,55.60247787610619,44374.2525,0.0
259,42,382394,1996-01-23,OH,100/300,2000,1170.53,0,465667,FEMALE,PhD,armed-forces,sleeping,wife,65000,-49200,2015-01-12,Multi-vehicle Collision,Rear Collision,Total Loss,Fire,WV,Northbend,8897 Sky St,17,3,NO,1,2,YES,62590.0,5690.0,11380.0,45520,Nissan,Pathfinder,2006,N,35-45,21.583333333333332,25263.939166666667,-37326.06083333334,-37326.06083333334,-37326.06083333334,1996,2015,1,12,0,2.477444217510683,54.2330501930502,25263.939166666663,0.0
65,23,876699,1999-12-12,OH,250/500,1000,1099.95,0,473109,FEMALE,College,sales,dancing,wife,0,-71900,2015-01-15,Single Vehicle Collision,Side Collision,Major Damage,Other,NY,Arlington,9611 Pine Ridge,14,1,NO,1,0,YES,52400.0,6550.0,6550.0,39300,Accura,MDX,2005,Y,<25,5.416666666666667,5958.062500000001,-46441.9375,-46441.9375,-46441.9375,1999,2015,1,15,3,8.794805358285515,203.0676923076923,5958.062500000001,52400.0
254,46,871432,2004-07-15,IL,250/500,2000,1472.43,0,619794,MALE,MD,tech-support,basketball,husband,0,-90600,2015-01-10,Multi-vehicle Collision,Front Collision,Major Damage,Ambulance,WV,Arlington,7825 1st Ridge,3,3,Unknown,1,3,YES,63580.0,5780.0,11560.0,46240,Volkswagen,Jetta,2004,N,45-55,21.166666666666668,31166.435,-32413.565,-32413.565,-32413.565,2004,2015,1,10,5,2.040015163749078,69.5636220472441,31166.435,0.0
440,55,379882,2012-11-07,IL,250/500,500,1275.62,0,602258,FEMALE,Associate,priv-house-serv,reading,other-relative,0,-56200,2015-01-23,Multi-vehicle Collision,Side Collision,Minor Damage,Police,NY,Riverwood,3039 Oak Hwy,18,3,YES,2,1,NO,61400.0,6140.0,6140.0,49120,Nissan,Ultima,1995,N,55-65,36.666666666666664,46772.73333333333,-14627.26666666667,-14627.26666666667,-14627.26666666667,2012,2015,1,23,4,1.3127306365104456,34.78963636363636,46772.73333333333,0.0
478,63,852002,2009-06-29,IL,250/500,1000,1292.3,0,479724,MALE,High School,adm-clerical,paintball,own-child,47600,0,2015-02-21,Parked Car,Unknown,Minor Damage,None,VA,Northbend,8204 Pine Lane,5,1,YES,1,3,NO,4700.0,940.0,470.0,3290,Dodge,Neon,2007,Y,55-65,39.833333333333336,51476.61666666666,46776.61666666666,46776.61666666666,46776.61666666666,2009,2015,2,21,5,0.09130359188978039,32.44267782426778,51476.61666666667,4700.0
230,44,372891,2000-06-26,IN,250/500,2000,1009.37,0,442210,FEMALE,College,prof-specialty,hiking,other-relative,45400,-39400,2015-02-17,Single Vehicle Collision,Front Collision,Total Loss,Fire,SC,Riverwood,9787 Andromedia Ave,19,1,NO,0,2,YES,74140.0,13480.0,13480.0,47180,BMW,X5,2015,N,35-45,19.166666666666668,19346.25833333333,-54793.74166666667,-54793.74166666667,-54793.74166666667,2000,2015,2,17,1,3.8322655845165583,52.66278260869565,19346.258333333335,0.0
138,30,689034,2002-01-09,OH,500/1000,500,1093.07,4000000,463291,FEMALE,PhD,other-service,reading,wife,27700,-72400,2015-01-06,Single Vehicle Collision,Front Collision,Major Damage,Other,VA,Hillsdale,9633 Rock Hwy,0,1,Unknown,2,2,NO,83160.0,6930.0,13860.0,62370,Volkswagen,Jetta,2011,N,25-35,11.5,12570.304999999998,-70589.695,-70589.695,-70589.695,2002,2015,1,6,1,6.61559126846962,95.0495652173913,12570.304999999998,0.0
239,41,743092,2013-11-11,OH,250/500,1000,1325.44,7000000,474898,FEMALE,JD,farming-fishing,paintball,other-relative,51400,-6300,2015-02-18,Parked Car,Unknown,Trivial Damage,Police,NC,Arlington,6303 1st Drive,22,1,Unknown,0,2,YES,10790.0,1660.0,830.0,8300,Mercedes,E400,2013,N,35-45,19.916666666666668,26398.346666666668,15608.346666666668,15608.346666666668,15608.346666666668,2013,2015,2,18,2,0.40873771892785205,66.54928870292886,26398.346666666668,0.0
93,31,599174,2008-01-14,IL,100/300,2000,1017.18,0,431354,FEMALE,MD,prof-specialty,paintball,husband,0,0,2015-02-17,Multi-vehicle Collision,Rear Collision,Major Damage,Police,NC,Arlington,2014 Rock Ave,21,3,YES,1,3,NO,48070.0,8740.0,8740.0,30590,Saab,92x,2014,N,25-35,7.75,7883.145,-40186.854999999996,-40186.854999999996,-40186.854999999996,2008,2015,2,17,1,6.097820095913496,131.24903225806452,7883.1449999999995,0.0
37,25,421092,2003-03-04,OH,100/300,1000,1221.17,0,617460,FEMALE,Masters,protective-serv,golf,not-in-family,49300,0,2015-01-24,Multi-vehicle Collision,Rear Collision,Minor Damage,Ambulance,SC,Northbrook,8983 Tree St,4,3,YES,0,0,YES,51030.0,5670.0,11340.0,34020,Suburu,Impreza,1996,N,25-35,3.0833333333333335,3765.2741666666666,-47264.72583333333,-47264.72583333333,-47264.72583333333,2003,2015,1,24,5,13.552797948090987,396.0551351351351,3765.274166666667,0.0
254,40,349658,1994-06-07,IN,100/300,500,1927.87,0,609317,MALE,MD,prof-specialty,yachting,husband,0,0,2015-01-21,Single Vehicle Collision,Front Collision,Minor Damage,Fire,VA,Arlington,6260 5th Lane,10,1,YES,0,1,Unknown,43280.0,0.0,5410.0,37870,Honda,Civic,1996,Y,35-45,21.166666666666668,40806.581666666665,-2473.418333333335,-2473.418333333335,-2473.418333333335,1994,2015,1,21,2,1.0606132205225554,91.08047244094487,40806.581666666665,43280.0
131,29,811042,2013-07-04,IN,250/500,1000,978.27,0,479821,FEMALE,Associate,sales,paintball,own-child,65700,0,2015-02-03,Single Vehicle Collision,Front Collision,Major Damage,Fire,SC,Hillsdale,2725 Britain Ridge,5,1,Unknown,1,3,NO,76400.0,15280.0,7640.0,53480,Suburu,Forrestor,2003,N,25-35,10.916666666666666,10679.447499999998,-65720.5525,-65720.5525,-65720.5525,2013,2015,2,3,1,7.153928140945495,89.61251908396947,10679.447499999998,0.0
230,43,505316,2002-06-30,IN,100/300,2000,1221.14,0,473394,MALE,MD,prof-specialty,board-games,wife,48100,0,2015-01-07,Single Vehicle Collision,Side Collision,Total Loss,Ambulance,VA,Hillsdale,3089 Oak Ridge,13,1,Unknown,0,2,Unknown,75460.0,13720.0,13720.0,48020,Audi,A5,2002,N,35-45,19.166666666666668,23405.183333333334,-52054.816666666666,-52054.816666666666,-52054.816666666666,2002,2015,1,7,2,3.224072160653872,63.711652173913045,23405.183333333338,0.0
313,50,116645,2004-06-30,OH,100/300,2000,1255.62,0,603882,MALE,MD,armed-forces,polo,unmarried,0,0,2015-02-02,Multi-vehicle Collision,Side Collision,Major Damage,Other,OH,Northbrook,6206 3rd Ridge,18,3,YES,2,1,YES,69000.0,13800.0,6900.0,48300,Ford,F150,1995,Y,45-55,26.083333333333332,32750.754999999997,-36249.245,-36249.245,-36249.245,2004,2015,2,2,0,2.106821659531208,48.138785942492014,32750.754999999997,69000.0
210,38,950880,1998-12-19,IN,250/500,500,999.52,0,615229,MALE,JD,tech-support,golf,other-relative,0,0,2015-01-13,Vehicle Theft,Unknown,Minor Damage,Police,VA,Springfield,7240 5th Ridge,6,1,Unknown,1,2,NO,8640.0,1440.0,720.0,6480,Accura,TL,2008,N,35-45,17.5,17491.600000000002,8851.600000000002,8851.600000000002,8851.600000000002,1998,2015,1,13,1,0.493951382377827,57.11542857142857,17491.6,0.0
101,29,788502,2014-08-31,OH,250/500,500,1380.89,0,620197,MALE,PhD,armed-forces,dancing,own-child,30000,-53000,2015-02-28,Multi-vehicle Collision,Rear Collision,Minor Damage,Ambulance,SC,Arlington,8100 3rd Ave,0,3,Unknown,2,1,Unknown,67210.0,12220.0,12220.0,42770,BMW,X6,1996,N,25-35,8.416666666666666,11622.490833333333,-55587.50916666667,-55587.50916666667,-55587.50916666667,2014,2015,2,28,5,5.78275353913307,164.0661386138614,11622.490833333333,0.0
153,37,627486,2005-11-10,IN,500/1000,500,1010.77,0,438215,MALE,High School,transport-moving,basketball,unmarried,52300,-55600,2015-01-16,Multi-vehicle Collision,Side Collision,Total Loss,Ambulance,NC,Arlington,3282 4th Lane,5,3,Unknown,0,3,NO,42500.0,4250.0,4250.0,34000,Volkswagen,Jetta,1999,N,35-45,12.75,12887.317500000001,-29612.6825,-29612.6825,-29612.6825,2005,2015,1,16,4,3.297815856558201,79.27607843137255,12887.3175,0.0
337,53,498842,2000-05-04,OH,100/300,500,1205.86,0,444583,MALE,Associate,armed-forces,basketball,wife,0,-34600,2015-02-01,Single Vehicle Collision,Rear Collision,Minor Damage,Fire,SC,Arlington,3227 Maple Ave,8,1,YES,0,1,NO,86400.0,14400.0,7200.0,64800,Accura,RSX,2001,N,45-55,28.083333333333332,33864.56833333333,-52535.43166666667,-52535.43166666667,-52535.43166666667,2000,2015,2,1,6,2.5513391799226146,42.93863501483679,33864.56833333333,0.0
360,51,550294,2001-11-26,IL,500/1000,1000,1526.61,0,471866,MALE,Masters,handlers-cleaners,chess,not-in-family,0,-32900,2015-01-30,Vehicle Theft,Unknown,Minor Damage,Police,SC,Hillsdale,4264 Lincoln Ridge,5,1,YES,2,2,Unknown,4620.0,840.0,840.0,2940,Dodge,RAM,2009,Y,45-55,30.0,45798.299999999996,41178.299999999996,41178.299999999996,41178.299999999996,2001,2015,1,30,4,0.10087710679217352,50.88699999999999,45798.299999999996,4620.0
428,53,328387,2014-05-06,IL,100/300,1000,1496.44,0,616884,FEMALE,High School,tech-support,camping,unmarried,0,0,2015-02-16,Parked Car,Unknown,Trivial Damage,Police,NC,Springfield,2215 Best Ave,9,1,YES,2,2,NO,6930.0,630.0,1260.0,5040,Honda,CRV,2013,N,45-55,35.666666666666664,53373.026666666665,46443.026666666665,46443.026666666665,46443.026666666665,2014,2015,2,16,0,0.1298408659355275,41.956261682242996,53373.026666666665,0.0
